decision,reason,food_catalog_id,source,food_code,brand_name,maker,name_ko,category,current_recommendation_status,primary_serving_g,candidate_company_tokens,haccp_report_no,haccp_product_name,haccp_manufacture,haccp_seller,haccp_allergy,allergen_tags,haccp_imgurl1,name_match_count,company_match_count,distinct_tag_set_count
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,174524,MFDS_STANDARD_PROCESSED,P114-103010200-0604,"",(주) 거풍푸드,나박김치,PROCESSED,SEARCH_ONLY,40,거풍푸드,2018041507249,나박김치,(주)올마루,"",잣,잣,http://www.haccp.or.kr/fresh/prdimg/2018/2018041507249/2018041507249-1.png,2,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,174525,MFDS_STANDARD_PROCESSED,P114-103010200-0751,"",한둘아식품,나박김치,PROCESSED,SEARCH_ONLY,40,한둘아식품,2018041507249,나박김치,(주)올마루,"",잣,잣,http://www.haccp.or.kr/fresh/prdimg/2018/2018041507249/2018041507249-1.png,2,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,174526,MFDS_STANDARD_PROCESSED,P114-102010200-0098,"",(주)아워홈,나박김치,PROCESSED,SEARCH_ONLY,80,아워홈,2018041507249,나박김치,(주)올마루,"",잣,잣,http://www.haccp.or.kr/fresh/prdimg/2018/2018041507249/2018041507249-1.png,2,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,174527,MFDS_STANDARD_PROCESSED,P114-400020100-2310,"",예향,나박김치,PROCESSED,SEARCH_ONLY,25,예향,2018041507249,나박김치,(주)올마루,"",잣,잣,http://www.haccp.or.kr/fresh/prdimg/2018/2018041507249/2018041507249-1.png,2,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,174566,MFDS_STANDARD_PROCESSED,P101-405000400-4034,"",주식회사 케이푸드,꿀 꽈배기,PROCESSED,SEARCH_ONLY,70,케이푸드,2011022182844,꿀꽈배기,풍전나이스제과㈜_광주광역시 북구 양일로 156,㈜초록마을_서울시 중랑구 면목로 470,밀,밀,http://www.haccp.or.kr/fresh/prdimg/2011/2011022182844/2011022182844-1.jpg,5,0,2
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,174917,MFDS_STANDARD_PROCESSED,P101-106000100-0247,"",서울제과,김맛스낵,PROCESSED,SEARCH_ONLY,30,서울제과,199403620433,김맛스낵,서울제과/경기도 김포시 하성면 원산로 54,"효성 인터내셔널㈜/서울 송파구 동남로 136(문정동, 한영빌딩7층)","밀,대두 함유","대두,밀",http://www.haccp.or.kr/fresh/prdimg/1994/199403620433/199403620433-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,175299,MFDS_STANDARD_PROCESSED,P117-201020100-0081,"",(주)아워홈,기본에 더 충실한 참쿡비엔나,PROCESSED,SEARCH_ONLY,30,아워홈,20070405014124,기본에 더 충실한 참쿡비엔나,㈜아워홈 충북 음성군 삼성면 청용로 293,㈜아워홈 충북 음성군 삼성면 청용로 293,"닭고기,돼지고기,쇠고기,대두,밀,우유 함유","우유,대두,밀,돼지고기,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2007/20070405014124/20070405014124-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,175519,MFDS_STANDARD_PROCESSED,P123-205020200-0003,"",태광푸드(주),까망깨죽,PROCESSED,SEARCH_ONLY,50,태광푸드,19920355108166,까망깨죽,태광식품 경기도 파주시 법원읍 술이홀로 1041,알수없음,"우유,대두,밀 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1992/19920355108166/19920355108166-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,175576,MFDS_STANDARD_PROCESSED,P101-106000100-0277,"",롯데제과(주),꼬깔콘허니버터맛,PROCESSED,SEARCH_ONLY,30,롯데제과,19830308010185,꼬깔콘허니버터맛,롯데제과㈜ 경기도 평택시 진위면 경기대로 1952,롯데제과㈜ 경기도 평택시 진위면 경기대로 1952,"우유,대두 함유","우유,대두",http://www.haccp.or.kr/fresh/prdimg/1983/19830308010185/19830308010185-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,175608,MFDS_STANDARD_PROCESSED,P108-009000400-0123,"",삼양식품(주)익산공장,까르보불닭볶음면,PROCESSED,SEARCH_ONLY,50,삼양식품익산,1971048700289,까르보불닭볶음면,"삼양식품㈜_서울특별시 성북구 오패산로 3길 104/원주공장, 익산공장","삼양식품㈜_서울특별시 성북구 오패산로 3길 104/원주공장, 익산공장","밀, 대두, 계란, 우유, 닭고기, 쇠고기","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1971/1971048700289/1971048700289-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,175609,MFDS_STANDARD_PROCESSED,P108-009000400-0008,"",삼양식품(주),까르보불닭볶음면,PROCESSED,SEARCH_ONLY,50,삼양식품,1971048700289,까르보불닭볶음면,"삼양식품㈜_서울특별시 성북구 오패산로 3길 104/원주공장, 익산공장","삼양식품㈜_서울특별시 성북구 오패산로 3길 104/원주공장, 익산공장","밀, 대두, 계란, 우유, 닭고기, 쇠고기","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1971/1971048700289/1971048700289-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,175610,MFDS_STANDARD_PROCESSED,P108-009000400-0193,"",삼양식품(주)원주공장,까르보불닭볶음면,PROCESSED,SEARCH_ONLY,50,삼양식품원주,1971048700289,까르보불닭볶음면,"삼양식품㈜_서울특별시 성북구 오패산로 3길 104/원주공장, 익산공장","삼양식품㈜_서울특별시 성북구 오패산로 3길 104/원주공장, 익산공장","밀, 대두, 계란, 우유, 닭고기, 쇠고기","난류,우유,대두,밀,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1971/1971048700289/1971048700289-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,175615,MFDS_STANDARD_PROCESSED,P113-206020400-7135,"",(주)엠디에스코리아 3공장,까르보나라 파스타소스,PROCESSED,SEARCH_ONLY,50,엠디에스코리아,198804490041695,까르보나라 파스타소스,㈜정풍/충남 천안시 서북구 성거읍 석교3길 16,대상㈜/서울특별시 동대문구 천호대로 26,"우유,난류,대두,밀,쇠고기,닭고기,돼지고기 함유","난류,우유,대두,밀,돼지고기,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1988/198804490041695/198804490041695-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176018,MFDS_STANDARD_PROCESSED,P113-206020400-8254,"","YAN WAL YUN CO., LTD.",굴소스,PROCESSED,SEARCH_ONLY,50,yanwalyunco|ltd,200204610732510,굴소스,㈜동원홈푸드/충남 아산시 영인면 신봉길288 전화번호080-015-0101,㈜이마트/서울특별시 성동구 뚝섬로377(성수동2가) 전화번호02-380-5678,"대두, 밀, 조개류(굴포함)함유","대두,밀,조개류",http://www.haccp.or.kr/fresh/prdimg/2002/200204610732510/200204610732510-1.jpg,2,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176037,MFDS_STANDARD_PROCESSED,P113-206020400-8253,"",CHOLIMEX FOOD JOINT STOCK COMPANY,굴소스,PROCESSED,SEARCH_ONLY,50,cholimexfoodjointstockcompany,200204610732510,굴소스,㈜동원홈푸드/충남 아산시 영인면 신봉길288 전화번호080-015-0101,㈜이마트/서울특별시 성동구 뚝섬로377(성수동2가) 전화번호02-380-5678,"대두, 밀, 조개류(굴포함)함유","대두,밀,조개류",http://www.haccp.or.kr/fresh/prdimg/2002/200204610732510/200204610732510-1.jpg,2,0,2
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,176132,MFDS_STANDARD_PROCESSED,P112-013001300-0018,"",씨제이제일제당(주),그대로끓여먹는된장찌개청양초전용,PROCESSED,SEARCH_ONLY,20,씨제이제일제당,1991045804787,그대로끓여먹는된장찌개청양초전용,씨제이제일제당(주)_충남 공주시 계룡면 영규대사로 599,_,"대두,밀,조개류","대두,밀,조개류",http://www.haccp.or.kr/fresh/prdimg/1991/1991045804787/1991045804787-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176356,MFDS_STANDARD_PROCESSED,P101-404000400-0130,"",(주)에이비피홀딩스,플레인베이글,PROCESSED,SEARCH_ONLY,70,에이비피홀딩스,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176357,MFDS_STANDARD_PROCESSED,P101-404000400-0129,"",(주)아인츠푸드,플레인베이글,PROCESSED,SEARCH_ONLY,70,아인츠푸드,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176358,MFDS_STANDARD_PROCESSED,P101-404000400-0128,"",(주)베이글코리아,플레인베이글,PROCESSED,SEARCH_ONLY,70,베이글코리아,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176359,MFDS_STANDARD_PROCESSED,P101-404000400-0127,"",(주)고메베이글,플레인베이글,PROCESSED,SEARCH_ONLY,70,고메베이글,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176360,MFDS_STANDARD_PROCESSED,P101-404000400-0502,"",런던베이글뮤지엄성남,플레인베이글,PROCESSED,SEARCH_ONLY,70,런던베이글뮤지엄성남,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176361,MFDS_STANDARD_PROCESSED,P101-404000400-0363,"",(주)샤니,플레인베이글,PROCESSED,SEARCH_ONLY,70,샤니,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176362,MFDS_STANDARD_PROCESSED,P101-404000400-0362,"",주식회사 다작,플레인베이글,PROCESSED,SEARCH_ONLY,70,다작,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176363,MFDS_STANDARD_PROCESSED,P101-404000400-0719,"",몽상클레르코리아,플레인베이글,PROCESSED,SEARCH_ONLY,70,몽상클레르코리아,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176428,MFDS_STANDARD_PROCESSED,P101-404000400-1006,"",NERI’S BAKERY PRODUCTS INC,플레인베이글,PROCESSED,SEARCH_ONLY,70,nerisbakeryproductsinc,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176429,MFDS_STANDARD_PROCESSED,P101-404000400-1005,"",EINSTEIN NOAH RESTAURANT GROUP INC.,플레인베이글,PROCESSED,SEARCH_ONLY,70,einsteinnoahrestaurantgroupinc,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176437,MFDS_STANDARD_PROCESSED,P101-404000400-1224,"",EINSTEIN NOAH RESTAURANT GROUP INC.,플레인베이글,PROCESSED,SEARCH_ONLY,70,einsteinnoahrestaurantgroupinc,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176438,MFDS_STANDARD_PROCESSED,P101-404000400-1187,"",(주)디엔비,플레인베이글,PROCESSED,SEARCH_ONLY,70,디엔비,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176439,MFDS_STANDARD_PROCESSED,P101-404000400-0956,"",(주)베이코,플레인베이글,PROCESSED,SEARCH_ONLY,70,베이코,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176440,MFDS_STANDARD_PROCESSED,P101-404000400-0955,"",야미요밀,플레인베이글,PROCESSED,SEARCH_ONLY,70,야미요밀,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176441,MFDS_STANDARD_PROCESSED,P101-404000400-0135,"",해당없음,플레인베이글,PROCESSED,SEARCH_ONLY,70,"",198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176442,MFDS_STANDARD_PROCESSED,P101-404000400-0134,"",해당없음,플레인베이글,PROCESSED,SEARCH_ONLY,70,"",198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176443,MFDS_STANDARD_PROCESSED,P101-404000400-0133,"",픽어베이글,플레인베이글,PROCESSED,SEARCH_ONLY,70,픽어베이글,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176444,MFDS_STANDARD_PROCESSED,P101-404000400-0132,"",포비아워스,플레인베이글,PROCESSED,SEARCH_ONLY,70,포비아워스,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176445,MFDS_STANDARD_PROCESSED,P101-404000400-0131,"",주식회사에스피씨삼립,플레인베이글,PROCESSED,SEARCH_ONLY,70,에스피씨삼립,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176554,MFDS_STANDARD_PROCESSED,P101-404000400-0628,"",주식회사비앤씨팩토리,플레인베이글,PROCESSED,SEARCH_ONLY,70,비앤씨팩토리,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176555,MFDS_STANDARD_PROCESSED,P101-404000400-0627,"",(주)비디피,플레인베이글,PROCESSED,SEARCH_ONLY,70,비디피,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176556,MFDS_STANDARD_PROCESSED,P101-404000400-0626,"",주식회사신세계푸드천안공장,플레인베이글,PROCESSED,SEARCH_ONLY,70,신세계푸드천안,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176557,MFDS_STANDARD_PROCESSED,P101-404000400-1007,"",WESTERN BAGEL BAKING CORP.,플레인베이글,PROCESSED,SEARCH_ONLY,70,westernbagelbakingcorp,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,176558,MFDS_STANDARD_PROCESSED,P101-404000400-0825,"",빠삐용빵팩토리,플레인베이글,PROCESSED,SEARCH_ONLY,70,빠삐용빵팩토리,198802750011622,플레인베이글,알수없음,알수없음,"밀,우유,대두 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011622/198802750011622-1.jpg,1,0,1
